0, value, target
9752,683.274,685.324
9753,683.189,685.239
9754,683.145,685.194
9755,683.125,685.175
9756,683.146,685.196
9757,683.167,685.217
9758,683.206,685.255
9759,683.249,685.298
9760,683.295,685.345
9761,683.344,685.394
9762,683.396,685.446
9763,683.449,685.499
9764,683.502,685.553
9765,683.569,685.619
9766,683.635,685.686
9767,683.702,685.753
9768,683.769,685.82
9769,683.835,685.887
9770,683.902,685.954
9771,683.969,686.021
9772,684.032,686.084
9773,684.094,686.147
9774,684.157,686.21
9775,684.226,686.279
9776,684.297,686.35
9777,684.367,686.42
9778,684.437,686.49
9779,684.507,686.56
9780,684.615,686.669
9781,684.723,686.778
9782,684.793,686.847
9783,684.863,686.917
9784,684.882,686.936
9785,684.901,686.955
9786,684.928,686.983
9787,684.955,687.01
9788,684.983,687.038
9789,685.01,687.065
9790,685.034,687.089
9791,685.089,687.144
9792,685.143,687.198
9793,685.196,687.251
9794,685.249,687.305
9795,685.288,687.344
9796,685.328,687.384
9797,685.367,687.424
9798,685.407,687.463
9799,685.447,687.503
9800,685.486,687.543
9801,685.519,687.576
9802,685.553,687.609
9803,685.592,687.649
9804,685.632,687.689
9805,685.664,687.721
9806,685.633,687.69
9807,685.666,687.723
9808,685.698,687.755
9809,685.731,687.788
9810,685.7,687.757
9811,685.67,687.727
9812,685.682,687.739
9813,685.695,687.752
9814,685.755,687.812
9815,685.797,687.854
9816,685.79,687.848
9817,685.784,687.841
9818,685.777,687.834
9819,685.77,687.828
9820,685.764,687.821
9821,685.724,687.781
9822,685.685,687.742
9823,685.645,687.702
9824,685.606,687.662
9825,685.566,687.623
9826,685.515,687.571
9827,685.475,687.532
9828,685.436,687.492
9829,685.396,687.452
9830,685.356,687.413
9831,685.323,687.379
9832,685.29,687.346
9833,685.25,687.306
9834,685.211,687.267
9835,685.172,687.227
9836,685.193,687.248
9837,685.153,687.209
9838,685.114,687.169
9839,685.074,687.13
9840,685.06,687.115
9841,685.045,687.1
9842,685.026,687.081
9843,685.007,687.062
9844,684.988,687.043
9845,684.988,687.043
9846,684.988,687.043
9847,684.988,687.043
9848,684.988,687.043
9849,684.987,687.042
9850,684.986,687.041
9851,684.986,687.041
9852,684.985,687.04
9853,684.984,687.039
9854,684.984,687.039
9855,684.983,687.038
9856,684.995,687.05
9857,684.995,687.05
9858,684.995,687.05
9859,684.995,687.05
9860,684.995,687.05
9861,684.995,687.05
9862,684.995,687.05
9863,684.995,687.05
9864,684.995,687.05
9865,684.995,687.05
9866,684.986,687.041
9867,684.986,687.041
9868,684.986,687.041
9869,684.986,687.041
9870,684.986,687.041
9871,684.986,687.041
9872,684.986,687.041
9873,684.986,687.041
9874,684.986,687.041
9875,684.986,687.041
9876,684.982,687.037
9877,684.945,687
9878,684.946,687
9879,684.946,687
9880,684.946,687
9881,684.946,687
9882,684.946,687.001
9883,684.947,687.002
9884,684.947,687.002
9885,684.948,687.003
9886,684.948,687.003
9887,684.948,687.003
9888,684.948,687.003
9889,684.948,687.003
9890,684.948,687.003
9891,684.948,687.003
9892,684.948,687.003
9893,684.948,687.003
9894,684.948,687.003
9895,684.948,687.003
9896,684.957,687.012
9897,684.957,687.012
9898,684.957,687.012
9899,684.957,687.012
9900,684.957,687.012
9901,684.957,687.012
9902,684.957,687.012
9903,684.957,687.012
9904,684.982,687.037
9905,685.007,687.062
9906,685.036,687.091
9907,685.098,687.153
9908,685.101,687.157
9909,685.105,687.161
9910,685.109,687.165
9911,685.11,687.166
9912,685.11,687.166
9913,685.11,687.166
9914,685.11,687.166
9915,685.11,687.166
9916,685.11,687.166
9917,685.11,687.166
9918,685.11,687.166
9919,685.11,687.166
9920,685.11,687.166
9921,685.11,687.166
9922,685.11,687.166
9923,685.11,687.166
9924,685.164,687.219
9925,685.218,687.273
9926,685.272,687.327
9927,685.326,687.382
9928,685.341,687.397
9929,685.358,687.414
9930,685.375,687.431
9931,685.458,687.514
9932,685.541,687.598
9933,685.64,687.697
9934,685.714,687.771
9935,685.788,687.845
9936,685.859,687.916
9937,685.933,687.99
9938,686.029,688.087
9939,686.126,688.184
9940,686.222,688.281
9941,686.326,688.385
9942,686.429,688.488
9943,686.532,688.592
9944,686.636,688.695
9945,686.739,688.799
9946,686.842,688.903
9947,686.946,689.007
9948,687.05,689.111
9949,687.154,689.216
9950,687.258,689.32
9951,687.363,689.425
9952,687.467,689.529
9953,687.571,689.633
9954,687.584,689.646
9955,687.596,689.659
9956,687.608,689.671
9957,687.621,689.683
9958,687.671,689.734
9959,687.721,689.784
9960,687.768,689.832
9961,687.769,689.832
9962,687.769,689.832
9963,687.754,689.817
9964,687.758,689.822
9965,687.789,689.852
9966,687.825,689.888
9967,687.858,689.921
9968,687.89,689.953
9969,687.923,689.987
9970,687.956,690.02
9971,687.987,690.051
9972,688.019,690.083
9973,688.051,690.116
9974,688.027,690.091
9975,688.059,690.123
9976,688.092,690.156
9977,688.137,690.201
9978,688.183,690.247
9979,688.228,690.293
9980,688.281,690.346
9981,688.325,690.39
9982,688.37,690.435
9983,688.416,690.481
9984,688.499,690.564
9985,688.582,690.648
9986,688.647,690.713
9987,688.711,690.777
9988,688.794,690.86
9989,688.877,690.944
9990,688.973,691.04
9991,688.961,691.028
9992,688.948,691.015
9993,688.936,691.003
9994,688.903,690.97
9995,688.844,690.911
9996,688.783,690.85
9997,688.723,690.789
9998,688.724,690.79
9999,688.723,690.79
10000,688.723,690.789
10001,688.722,690.788
10002,688.72,690.786
10003,688.731,690.797
10004,688.798,690.865
10005,688.81,690.876
10006,688.821,690.887
10007,688.804,690.871
10008,688.801,690.867
10009,688.798,690.864
10010,688.787,690.854
10011,688.785,690.851
10012,688.782,690.848
10013,688.778,690.845
10014,688.776,690.842
10015,688.759,690.825
10016,688.778,690.844
10017,688.797,690.864
10018,688.798,690.864
10019,688.798,690.865
10020,688.788,690.855
10021,688.85,690.916
10022,688.915,690.982
10023,688.977,691.044
10024,689.006,691.073
10025,689.036,691.103
10026,689.065,691.132
10027,689.095,691.162
10028,689.085,691.152
10029,689.078,691.146
10030,689.072,691.139
10031,689.066,691.133
10032,689.059,691.126
10033,689.039,691.106
10034,688.993,691.06
10035,688.973,691.04
10036,688.953,691.02
10037,688.92,690.987
10038,688.874,690.941
10039,688.828,690.895
10040,688.782,690.849
10041,688.736,690.803
10042,688.69,690.757
10043,688.645,690.711
10044,688.598,690.664
10045,688.565,690.631
10046,688.515,690.581
10047,688.492,690.557
10048,688.442,690.507
10049,688.409,690.474
10050,688.359,690.424
10051,688.326,690.391
10052,688.289,690.354
10053,688.256,690.321
10054,688.256,690.321
10055,688.257,690.322
10056,688.257,690.322
10057,688.256,690.321
10058,688.179,690.244
10059,688.099,690.163
10060,688.018,690.082
10061,687.917,689.981
10062,687.817,689.88
10063,687.69,689.753
10064,687.59,689.652
10065,687.463,689.526
10066,687.337,689.399
10067,687.237,689.299
10068,687.137,689.199
10069,687.037,689.098
10070,686.9,688.96
10071,686.783,688.844
10072,686.677,688.737
10073,686.571,688.631
10074,686.466,688.525
10075,686.36,688.419
10076,686.296,688.355
10077,686.154,688.213
10078,686.041,688.099
10079,685.911,687.969
10080,685.797,687.855
10081,685.687,687.745
10082,685.566,687.623
10083,685.457,687.513
10084,685.347,687.403
10085,685.226,687.281
10086,685.104,687.159
10087,684.978,687.033
10088,684.907,686.961
10089,684.835,686.89
10090,684.763,686.818
10091,684.712,686.767
10092,684.66,686.714
10093,684.634,686.688
10094,684.625,686.679
10095,684.615,686.669
10096,684.59,686.644
10097,684.565,686.618
10098,684.544,686.598
10099,684.523,686.577
10100,684.534,686.588
10101,684.529,686.583
10102,684.509,686.562
10103,684.502,686.556
10104,684.491,686.544
10105,684.484,686.537
10106,684.435,686.488
10107,684.437,686.491
10108,684.438,686.492
10109,684.439,686.492
10110,684.444,686.497
10111,684.494,686.547
10112,684.555,686.609
10113,684.598,686.651
10114,684.64,686.694
10115,684.695,686.749
10116,684.75,686.804
10117,684.809,686.863
10118,684.867,686.922
10119,684.96,687.015
10120,685.052,687.107
10121,685.144,687.2
10122,685.237,687.293
10123,685.329,687.385
10124,685.405,687.462
10125,685.481,687.538
10126,685.573,687.63
10127,685.664,687.721
10128,685.751,687.809
10129,685.839,687.896
10130,685.931,687.989
10131,686.019,688.077
10132,686.112,688.17
10133,686.191,688.249
10134,686.275,688.333
10135,686.354,688.413
10136,686.433,688.493
10137,686.513,688.572
10138,686.592,688.652
10139,686.662,688.722
10140,686.771,688.831
10141,686.831,688.891
10142,686.891,688.952
10143,686.958,689.019
10144,687.024,689.085
10145,687.091,689.152
10146,687.158,689.219
10147,687.224,689.286
10148,687.291,689.353
10149,687.324,689.386
10150,687.358,689.42
10151,687.391,689.453
10152,687.424,689.487
10153,687.458,689.52
10154,687.451,689.514
10155,687.446,689.508
10156,687.441,689.503
10157,687.435,689.497
10158,687.429,689.492
10159,687.424,689.486
10160,687.418,689.48
10161,687.412,689.475
10162,687.407,689.469
10163,687.401,689.463
10164,687.395,689.458
10165,687.429,689.491
10166,687.462,689.525
10167,687.495,689.558
10168,687.529,689.591
10169,687.598,689.661
10170,687.624,689.687
10171,687.651,689.714
10172,687.677,689.74
10173,687.704,689.767
10174,687.731,689.794
10175,687.757,689.821
10176,687.784,689.847
10177,687.811,689.874
10178,687.874,689.938
10179,687.837,689.901
10180,687.843,689.907
10181,687.876,689.94
10182,687.91,689.974
10183,687.973,690.037
10184,688.022,690.086
10185,688.069,690.133
10186,688.086,690.15
10187,688.134,690.198
10188,688.181,690.246
10189,688.229,690.294
10190,688.277,690.342
10191,688.324,690.389
10192,688.372,690.437
10193,688.42,690.485
10194,688.467,690.533
10195,688.476,690.541
10196,688.485,690.55
10197,688.493,690.559
10198,688.502,690.568
10199,688.484,690.55
10200,688.466,690.531
10201,688.503,690.569
10202,688.54,690.606
10203,688.577,690.643
10204,688.614,690.68
10205,688.651,690.717
10206,688.688,690.754
10207,688.725,690.791
10208,688.726,690.792
10209,688.826,690.893
10210,688.884,690.95
10211,688.914,690.981
10212,688.944,691.011
10213,688.944,691.011
10214,688.999,691.066
10215,689.054,691.121
10216,689.139,691.206
10217,689.194,691.261
10218,689.249,691.317
10219,689.304,691.372
10220,689.359,691.427
10221,689.414,691.482
10222,689.469,691.537
10223,689.524,691.592
10224,689.579,691.648
10225,689.634,691.703
10226,689.689,691.758
10227,689.744,691.813
10228,689.799,691.868
10229,689.854,691.923
10230,689.909,691.978
10231,689.909,691.979
10232,689.873,691.943
10233,689.873,691.943
10234,689.843,691.912
10235,689.812,691.882
10236,689.782,691.852
10237,689.752,691.821
10238,689.722,691.791
10239,689.691,691.76
10240,689.655,691.724
10241,689.625,691.694
10242,689.595,691.664
10243,689.565,691.633
10244,689.534,691.603
10245,689.504,691.573
10246,689.474,691.543
10247,689.444,691.512
10248,689.413,691.482
10249,689.413,691.481
10250,689.413,691.481
10251,689.413,691.481
10252,689.413,691.481
10253,689.414,691.483
10254,689.417,691.486
10255,689.384,691.452
10256,689.347,691.415
10257,689.311,691.379
10258,689.275,691.343
10259,689.239,691.306
10260,689.203,691.271
10261,689.206,691.274
10262,689.245,691.313
10263,689.248,691.316
10264,689.281,691.349
10265,689.314,691.382
10266,689.348,691.416
10267,689.381,691.449
10268,689.414,691.483
10269,689.448,691.516
10270,689.487,691.555
10271,689.52,691.589
10272,689.554,691.622
10273,689.587,691.656
10274,689.62,691.689
10275,689.654,691.723
10276,689.687,691.756
10277,689.72,691.789
10278,689.754,691.823
10279,689.757,691.826
10280,689.76,691.83
10281,689.763,691.833
10282,689.766,691.836
10283,689.768,691.837
10284,689.774,691.843
10285,689.817,691.886
10286,689.863,691.932
10287,689.908,691.978
10288,689.981,692.051
10289,690.053,692.123
10290,690.125,692.195
10291,690.158,692.229
10292,690.192,692.262
10293,690.225,692.296
10294,690.258,692.329
10295,690.292,692.363
10296,690.325,692.396
10297,690.358,692.43
10298,690.392,692.463
10299,690.398,692.469
10300,690.404,692.475
10301,690.41,692.482
10302,690.417,692.488
10303,690.423,692.494
10304,690.456,692.527
10305,690.489,692.561
10306,690.529,692.601
10307,690.491,692.563
10308,690.538,692.61
10309,690.591,692.663
10310,690.645,692.717
10311,690.698,692.77
10312,690.757,692.829
10313,690.772,692.845
10314,690.782,692.854
10315,690.796,692.869
10316,690.803,692.876
10317,690.81,692.882
10318,690.739,692.811
10319,690.716,692.788
10320,690.692,692.765
10321,690.669,692.741
10322,690.629,692.701
10323,690.589,692.661
10324,690.549,692.621
10325,690.482,692.553
10326,690.442,692.513
10327,690.402,692.473
10328,690.361,692.433
10329,690.348,692.419
10330,690.335,692.406
10331,690.322,692.393
10332,690.31,692.381
10333,690.324,692.395
10334,690.34,692.411
10335,690.354,692.425
10336,690.373,692.444
10337,690.47,692.542
10338,690.424,692.495
10339,690.423,692.494
10340,690.39,692.461
10341,690.396,692.467
10342,690.396,692.468
10343,690.398,692.47
10344,690.4,692.472
10345,690.397,692.468
10346,690.402,692.473
10347,690.407,692.478
10348,690.462,692.534
10349,690.47,692.541
10350,690.478,692.55
10351,690.487,692.558
10352,690.512,692.583
10353,690.528,692.6
10354,690.544,692.616
10355,690.589,692.66
10356,690.605,692.677
10357,690.622,692.694
10358,690.639,692.711
10359,690.656,692.728
10360,690.667,692.739
10361,690.677,692.749
10362,690.686,692.758
10363,690.675,692.747
10364,690.635,692.706
10365,690.549,692.621
10366,690.499,692.571
10367,690.45,692.521
10368,690.459,692.531
10369,690.417,692.488
10370,690.407,692.478
10371,690.357,692.428
10372,690.307,692.378
10373,690.299,692.37
10374,690.29,692.361
10375,690.282,692.353
10376,690.274,692.345
10377,690.266,692.337
10378,690.258,692.329
10379,690.25,692.32
10380,690.241,692.312
10381,690.232,692.303
10382,690.224,692.294
10383,690.224,692.294
10384,690.223,692.294
10385,690.223,692.294
10386,690.223,692.293
10387,690.216,692.286
10388,690.216,692.286
10389,690.215,692.286
10390,690.221,692.291
10391,690.226,692.297
10392,690.233,692.304
10393,690.233,692.304
10394,690.233,692.304
10395,690.282,692.353
10396,690.282,692.353
10397,690.282,692.353
10398,690.282,692.353
10399,690.282,692.352
10400,690.282,692.352
10401,690.282,692.352
10402,690.246,692.317
10403,690.211,692.282
10404,690.184,692.254
10405,690.148,692.219
10406,690.113,692.183
10407,690.078,692.148
10408,690.042,692.112
10409,689.998,692.068
10410,689.953,692.023
10411,689.909,691.979
10412,689.864,691.934
10413,689.82,691.889
10414,689.792,691.861
10415,689.756,691.826
10416,689.728,691.798
10417,689.701,691.77
10418,689.668,691.737
10419,689.634,691.703
10420,689.587,691.656
10421,689.554,691.623
10422,689.521,691.59
10423,689.488,691.556
10424,689.454,691.522
10425,689.454,691.522
10426,689.454,691.522
10427,689.42,691.489
10428,689.387,691.455
10429,689.356,691.424
10430,689.325,691.393
10431,689.294,691.362
10432,689.298,691.366
10433,689.285,691.353
10434,689.264,691.332
10435,689.25,691.318
10436,689.273,691.341
10437,689.243,691.311
10438,689.213,691.281
10439,689.196,691.264
10440,689.226,691.293
10441,689.209,691.277
10442,689.193,691.26
10443,689.176,691.244
10444,689.144,691.211
10445,689.119,691.187
10446,689.088,691.156
10447,689.063,691.13
10448,689.038,691.105
10449,689.012,691.079
10450,689,691.067
10451,688.975,691.042
10452,688.95,691.016
10453,688.924,690.991
10454,688.903,690.969
10455,688.86,690.926
10456,688.817,690.883
10457,688.807,690.874
10458,688.798,690.864
10459,688.786,690.852
10460,688.774,690.84
10461,688.795,690.862
10462,688.816,690.883
10463,688.855,690.922
10464,688.859,690.925
10465,688.862,690.929
10466,688.83,690.896
10467,688.885,690.952
10468,688.941,691.008
10469,688.993,691.06
10470,688.998,691.065
10471,689.032,691.1
10472,689.067,691.134
10473,689.102,691.169
10474,689.135,691.203
10475,689.185,691.253
10476,689.235,691.302
10477,689.284,691.352
10478,689.333,691.401
10479,689.382,691.451
10480,689.397,691.466
10481,689.427,691.495
10482,689.457,691.525
10483,689.486,691.555
10484,689.512,691.581
10485,689.526,691.595
10486,689.54,691.608
10487,689.541,691.61
10488,689.531,691.6
10489,689.522,691.59
10490,689.512,691.58
10491,689.468,691.537
10492,689.425,691.493
10493,689.382,691.45
10494,689.389,691.457
10495,689.396,691.464
10496,689.403,691.472
10497,689.375,691.443
10498,689.346,691.414
10499,689.317,691.385
10500,689.288,691.356
10501,689.277,691.344
10502,689.247,691.315
10503,689.206,691.273
10504,689.194,691.261
10505,689.165,691.232
10506,689.136,691.203
10507,689.107,691.174
10508,689.049,691.116
10509,688.991,691.058
10510,688.997,691.064
10511,688.988,691.055
10512,688.979,691.046
10513,688.97,691.037
10514,688.961,691.028
10515,688.952,691.019
10516,688.943,691.01
10517,688.971,691.038
10518,689.014,691.081
10519,689.057,691.124
10520,689.101,691.168
10521,689.144,691.211
10522,689.187,691.255
10523,689.23,691.297
10524,689.258,691.326
10525,689.286,691.354
10526,689.315,691.383
10527,689.343,691.411
10528,689.372,691.44
10529,689.401,691.469
10530,689.373,691.441
10531,689.345,691.413
10532,689.335,691.403
10533,689.336,691.404
10534,689.308,691.376
10535,689.28,691.348
10536,689.252,691.32
10537,689.224,691.292
10538,689.225,691.293
10539,689.226,691.294
10540,689.198,691.265
10541,689.17,691.237
10542,689.141,691.209
10543,689.113,691.18
10544,689.084,691.151
10545,689.055,691.122
10546,689.026,691.093
10547,688.971,691.038
10548,688.913,690.98
10549,688.808,690.875
10550,688.742,690.808
10551,688.639,690.705
10552,688.536,690.602
10553,688.434,690.5
10554,688.332,690.397
10555,688.23,690.295
10556,688.128,690.192
10557,688.024,690.088
10558,687.921,689.985
10559,687.818,689.881
10560,687.771,689.835
10561,687.725,689.788
10562,687.679,689.742
10563,687.632,689.695
10564,687.586,689.649
10565,687.54,689.603
10566,687.494,689.557
10567,687.448,689.51
10568,687.402,689.464
10569,687.356,689.418
10570,687.31,689.372
10571,687.264,689.326
10572,687.218,689.279
10573,687.172,689.233
10574,687.126,689.188
10575,687.081,689.142
10576,687.036,689.097
10577,686.991,689.052
10578,686.946,689.007
10579,686.947,689.008
10580,686.911,688.972
10581,686.911,688.971
10582,686.91,688.971
10583,686.91,688.971
10584,686.909,688.97
10585,686.909,688.969
10586,686.908,688.969
10587,686.909,688.969
10588,686.909,688.97
10589,686.909,688.97
10590,686.909,688.97
10591,686.909,688.97
10592,686.945,689.006
10593,687.031,689.092
10594,687.116,689.177
10595,687.201,689.263
10596,687.238,689.299
10597,687.274,689.336
10598,687.31,689.372
10599,687.347,689.409
10600,687.351,689.413
10601,687.356,689.418
10602,687.361,689.423
10603,687.445,689.508
10604,687.45,689.512
10605,687.455,689.517
10606,687.538,689.6
10607,687.62,689.683
10608,687.704,689.767
10609,687.71,689.773
10610,687.715,689.779
10611,687.721,689.784
10612,687.727,689.79
10613,687.733,689.796
10614,687.738,689.802
10615,687.744,689.807
